# x  OriginalData  Fit  Background  peak0  peak1  peak2
5.638000000000000256e+01 6.880000000000000000e+02 6.372548145571986424e+02 2.695356633185491546e+01 7.956516133276854141e-01 6.080208754479435811e+02 1.484721164072458688e+00
5.639999999999999858e+01 5.940000000000000000e+02 6.311494363848108833e+02 2.693632083149151413e+01 7.920850160443214660e-01 6.019136349955554124e+02 1.507395541719737331e+00
5.642000000000000171e+01 6.100000000000000000e+02 6.230823495722696634e+02 2.691901514834094655e+01 7.885423566097264914e-01 5.938441952706021993e+02 1.530596796716737984e+00
5.643999999999999773e+01 5.890000000000000000e+02 6.131554211861486010e+02 2.690164928240335485e+01 7.850234211958739827e-01 5.839144069908659276e+02 1.554341491683486121e+00
5.646000000000000085e+01 5.780000000000000000e+02 6.014919480429144869e+02 2.688422323367859690e+01 7.815279983579596079e-01 5.722475499611409759e+02 1.578646849736944358e+00
5.647999999999999687e+01 5.750000000000000000e+02 5.882338564503736507e+02 2.686673700216684324e+01 7.780558790025894345e-01 5.589855327826285247e+02 1.603530786575622091e+00
5.650000000000000000e+01 5.320000000000000000e+02 5.735385511280369428e+02 2.684919058786795176e+01 7.746068563564501019e-01 5.442857417394021695e+02 1.629011944410389212e+00
5.652000000000000313e+01 5.260000000000000000e+02 5.575755164332075537e+02 2.683158399078192247e+01 7.711807259354810373e-01 5.283176419886257236e+02 1.655109727864476854e+00
5.653999999999999915e+01 5.420000000000000000e+02 5.405227777272897356e+02 2.681391721090886904e+01 7.677772855145121866e-01 5.112592388888907635e+02 1.681844341975513579e+00
5.656000000000000227e+01 5.170000000000000000e+02 5.225633308946337365e+02 2.679619024824870621e+01 7.643963350973673743e-01 4.932935074788452425e+02 1.709236832442412091e+00
5.657999999999999829e+01 5.200000000000000000e+02 5.038816438650407008e+02 2.677840310280143399e+01 7.610376768874466125e-01 4.746048939570808898e+02 1.737309128270921654e+00
5.660000000000000142e+01 4.830000000000000000e+02 4.846603258972307913e+02 2.676055577456708079e+01 7.577011152587374010e-01 4.553759849204208763e+02 1.766084086984131662e+00
5.661999999999999744e+01 4.720000000000000000e+02 4.650770489426758445e+02 2.674264826354561819e+01 7.543864567272926536e-01 4.357844286798261919e+02 1.795585542576774607e+00
5.664000000000000057e+01 4.370000000000000000e+02 4.453017913506092782e+02 2.672468056973710304e+01 7.510935099231246248e-01 4.160001789145419480e+02 1.825838356407091023e+00
5.665999999999999659e+01 4.450000000000000000e+02 4.254944583094286941e+02 2.670665269314145007e+01 7.478220855625485886e-01 3.961831150594896940e+02 1.856868471235000984e+00
5.667999999999999972e+01 3.690000000000000000e+02 4.058029165925728989e+02 2.668856463375874455e+01 7.445719964209277508e-01 3.764810769937602686e+02 1.888702968632969048e+00
5.670000000000000284e+01 3.660000000000000000e+02 3.863614642216958259e+02 2.667041639158892963e+01 7.413430573058512607e-01 3.570283346427871720e+02 1.921370130013880129e+00
5.671999999999999886e+01 3.360000000000000000e+02 3.672897393453702648e+02 2.665220796663200531e+01 7.381350850307076827e-01 3.379444967921663761e+02 1.954899501541137008e+00
5.674000000000000199e+01 3.140000000000000000e+02 3.486920576301363326e+02 2.663393935888800002e+01 7.349478983886575945e-01 3.193338484096516936e+02 1.989321963208014798e+00
5.675999999999999801e+01 3.450000000000000000e+02 3.306571543146430940e+02 2.661561056835691375e+01 7.317813181270125256e-01 3.012850926257615924e+02 2.024669802397594420e+00
5.678000000000000114e+01 3.240000000000000000e+02 3.132582961838893425e+02 2.659722159503871808e+01 7.286351669219801597e-01 2.838714626296669508e+02 2.060976792261648427e+00
5.679999999999999716e+01 3.100000000000000000e+02 2.965537203236275445e+02 2.657877243893344144e+01 7.255092693538122139e-01 2.671511603400549575e+02 2.098278275285355932e+00
5.682000000000000028e+01 2.650000000000000000e+02 2.805873507066365278e+02 2.656026310004108382e+01 7.224034518823028161e-01 2.511680729022755827e+02 2.136611252437558672e+00
5.684000000000000341e+01 2.900000000000000000e+02 2.653897403988624433e+02 2.654169357836164522e+01 7.193175428226734613e-01 2.359527147993374570e+02 2.176014478340657643e+00
5.685999999999999943e+01 2.680000000000000000e+02 2.509791862874574804e+02 2.652306387389506881e+01 7.162513723218060235e-01 2.215233424783069154e+02 2.216528562933688828e+00
5.688000000000000256e+01 2.970000000000000000e+02 2.373629644643558834e+02 2.650437398664143984e+01 7.132047723348313717e-01 2.078871896252353508e+02 2.258196080144261320e+00
5.689999999999999858e+01 2.620000000000000000e+02 2.245386374165183838e+02 2.648562391660067306e+01 7.101775766020753666e-01 1.950417742391837521e+02 2.301061684131887386e+00
5.692000000000000171e+01 1.820000000000000000e+02 2.124953886043502393e+02 2.646681366377285372e+01 7.071696206263347051e-01 1.829762330862334352e+02 2.345172233717625065e+00
5.693999999999999773e+01 1.920000000000000000e+02 2.012153454643391228e+02 2.644794322815798182e+01 7.041807416505024841e-01 1.716726445688595675e+02 2.390576925671058284e+00
5.696000000000000085e+01 2.010000000000000000e+02 1.906748579676104498e+02 2.642901260975594369e+01 7.012107786355090688e-01 1.611073071416291782e+02 2.437327437589829948e+00
5.697999999999999687e+01 2.010000000000000000e+02 1.808457062484532116e+02 2.641002180856685300e+01 6.982595722386089054e-01 1.512519467864718763e+02 2.485478081175878984e+00
5.700000000000000000e+01 1.770000000000000000e+02 1.716962171708330516e+02 2.639097082459068133e+01 6.953269647919635421e-01 1.420748334146600200e+02 2.535085966790370016e+00
5.702000000000000313e+01 1.700000000000000000e+02 1.631922757651595930e+02 2.637185965782734343e+01 6.924128002815618244e-01 1.335417921267962811e+02 2.586211180254386566e+00
5.703999999999999915e+01 1.210000000000000000e+02 1.552982230357945639e+02 2.635268830827700981e+01 6.895169243264338554e-01 1.256171008302328715e+02 2.638916972958243790e+00
5.706000000000000227e+01 1.390000000000000000e+02 1.479776365657113786e+02 2.633345677593950995e+01 6.866391841581724886e-01 1.182642706391663552e+02 2.693269966447321639e+00
5.707999999999999829e+01 1.230000000000000000e+02 1.411939945366033839e+02 2.631416506081498596e+01 6.837794286007614630e-01 1.114467096744185852e+02 2.749340372769043750e+00
5.710000000000000142e+01 1.530000000000000000e+02 1.349112272000533039e+02 2.629481316290332416e+01 6.809375080506845368e-01 1.051282742971013846e+02 2.807202231997916186e+00
5.711999999999999744e+01 1.290000000000000000e+02 1.290941624813007991e+02 2.627540108220458137e+01 6.781132744573395987e-01 9.927371445613989920e+01 2.866933668498982790e+00
5.714000000000000057e+01 1.260000000000000000e+02 1.237088743091270970e+02 2.625592881871872919e+01 6.753065813037177900e-01 9.384902174145109655e+01 2.928617167653549735e+00
5.715999999999999659e+01 1.260000000000000000e+02 1.187229435084016416e+02 2.623639637244579603e+01 6.725172835873846067e-01 8.882168997741685246e+01 2.992339874951609691e+00
5.717999999999999972e+01 1.150000000000000000e+02 1.141056417476126228e+02 2.621680374338578190e+01 6.697452378017135777e-01 8.416089884686715550e+01 3.058193919557961049e+00
5.720000000000000284e+01 1.360000000000000000e+02 1.098280491951099407e+02 2.619715093153868679e+01 6.669903019174094894e-01 7.983763119696945409e+01 3.126276764684386755e+00
5.721999999999999886e+01 1.120000000000000000e+02 1.058631162999775626e+02 2.617743793690445386e+01 6.642523353642865169e-01 7.582473444035400689e+01 3.196691587354822062e+00
5.724000000000000199e+01 1.080000000000000000e+02 1.021856795702553029e+02 2.615766475948316838e+01 6.615311990133080355e-01 7.209693592132592244e+01 3.269547690432894615e+00
5.725999999999999801e+01 1.020000000000000000e+02 9.877244045934722294e+01 2.613783139927477350e+01 6.588267551588928850e-01 6.863082135481454316e+01 3.344960950099020724e+00
5.728000000000000114e+01 1.020000000000000000e+02 9.560191556856125317e+01 2.611793785627929765e+01 6.561388675014624416e-01 6.540478454245842954e+01 3.423054302322066533e+00
5.729999999999999716e+01 9.800000000000000000e+01 9.265436539640219848e+01 2.609798413049671240e+01 6.534674011302484820e-01 6.239895559250626178e+01 3.503958272268971275e+00
5.732000000000000028e+01 9.000000000000000000e+01 8.991170786784653046e+01 2.607797022192704617e+01 6.508122225063355248e-01 5.959511387236760527e+01 3.587811551045548164e+00
5.734000000000000341e+01 9.700000000000000000e+01 8.735742190245139227e+01 2.605789613057029896e+01 6.481731994459539736e-01 5.697659094776941657e+01 3.674761624665713988e+00
5.735999999999999943e+01 9.200000000000000000e+01 8.497644536021185502e+01 2.603776185642644236e+01 6.455502011040030741e-01 5.452816784196996025e+01 3.764965460711447776e+00
5.738000000000000256e+01 8.100000000000000000e+01 8.275507086057537265e+01 2.601756739949550479e+01 6.429430979578082406e-01 5.223597010434079380e+01 3.858590258781267046e+00
5.739999999999999858e+01 9.600000000000000000e+01 8.068084221596379280e+01 2.599731275977745781e+01 6.403517617911138604e-01 5.008736342286030663e+01 3.955814271534923598e+00
5.742000000000000171e+01 7.800000000000000000e+01 7.874245356270363061e+01 2.597699793727235829e+01 6.377760656782914817e-01 4.807085185581146192e+01 4.056827703941520369e+00
5.743999999999999773e+01 8.300000000000000000e+01 7.692965271001958172e+01 2.595662293198017778e+01 6.352158839687831460e-01 4.617598019484414351e+01 4.161833699226480832e+00
5.746000000000000085e+01 9.000000000000000000e+01 7.523314975794114901e+01 2.593618774390083104e+01 6.326710922717475594e-01 4.439324150075763953e+01 4.271049421010932434e+00
5.747999999999999687e+01 7.200000000000000000e+01 7.364453165124602663e+01 2.591569237303446016e+01 6.301415674409398537e-01 4.271399046852828718e+01 4.384707242242343206e+00
5.750000000000000000e+01 7.300000000000000000e+01 7.215618303034605674e+01 2.589513681938097989e+01 6.276271875597839722e-01 4.113036297065823987e+01 4.503056052747048454e+00
5.752000000000000313e+01 7.800000000000000000e+01 7.076121350218888040e+01 2.587452108294036179e+01 6.251278319266688754e-01 3.963520188872760741e+01 4.626362698594240541e+00
5.753999999999999915e+01 5.800000000000000000e+01 6.945339127500962206e+01 2.585384516371271957e+01 6.226433810404415903e-01 3.822198916229869781e+01 4.754913567957756548e+00
5.756000000000000227e+01 7.000000000000000000e+01 6.822708297093497265e+01 2.583310906169791110e+01 6.201737165861012091e-01 3.688478385285210948e+01 4.889016339798844868e+00
5.757999999999999829e+01 8.500000000000000000e+01 6.707719934117668004e+01 2.581231277689607850e+01 6.177187214206981691e-01 3.561816592939064208e+01 5.029001913469257623e+00
5.760000000000000142e+01 7.400000000000000000e+01 6.599914655192864643e+01 2.579145630930713651e+01 6.152782795594208265e-01 3.441718542381347845e+01 5.175226539248610536e+00
5.761999999999999744e+01 4.500000000000000000e+01 6.498878267819524979e+01 2.577053965893108511e+01 6.128522761618818704e-01 3.327731657124120801e+01 5.328074171861080899e+00
5.764000000000000057e+01 5.300000000000000000e+01 6.404237903149244460e+01 2.574956282576795275e+01 6.104405975185851485e-01 3.219441653705099782e+01 5.487959071154905999e+00
5.765999999999999659e+01 7.400000000000000000e+01 6.315658595074585691e+01 2.572852580981771098e+01 6.080431310375910003e-01 3.116468833356858781e+01 5.655328676321961900e+00
5.767999999999999972e+01 6.500000000000000000e+01 6.232840269945648259e+01 2.570742861108041666e+01 6.056597652313493452e-01 3.018464754089519175e+01 5.830666782249532609e+00
5.770000000000000284e+01 7.300000000000000000e+01 6.155515113303808050e+01 2.568627122955601294e+01 6.032903897037283913e-01 2.925109246503620852e+01 6.014497048742127205e+00
5.771999999999999886e+01 7.500000000000000000e+01 6.083445282532854748e+01 2.566505366524449983e+01 6.009348951372119885e-01 2.836107738960075508e+01 6.207386875346079691e+00
5.774000000000000199e+01 5.100000000000000000e+01 6.016420937061683816e+01 2.564377591814590573e+01 5.985931732802720617e-01 2.751188860297801142e+01 6.409951676212652494e+00
5.775999999999999801e+01 6.000000000000000000e+01 5.954258560535274114e+01 2.562243798826020225e+01 5.962651169349192370e-01 2.670102290946983103e+01 6.622859590687785847e+00
5.778000000000000114e+01 7.600000000000000000e+01 5.896799552078511653e+01 2.560103987558744620e+01 5.939506199444133383e-01 2.592616835933893782e+01 6.846836665914315390e+00
5.779999999999999716e+01 6.000000000000000000e+01 5.843909066308308553e+01 2.557958158012755234e+01 5.916495771811534077e-01 2.518518695836549171e+01 7.082672547408885855e+00
5.782000000000000028e+01 7.100000000000000000e+01 5.795475084018912071e+01 2.555806310188060593e+01 5.893618845347178281e-01 2.447609914173432344e+01 7.331226712039471849e+00
5.784000000000000341e+01 6.200000000000000000e+01 5.751407697413819164e+01 2.553648444084655011e+01 5.870874389000771965e-01 2.379706981969906465e+01 7.593435274692499348e+00
5.785999999999999943e+01 5.200000000000000000e+01 5.711638595319842437e+01 2.551484559702541333e+01 5.848261381659637381e-01 2.314639582323340861e+01 7.870318394773638815e+00
5.788000000000000256e+01 6.600000000000000000e+01 5.676120734945560997e+01 2.549314657041716714e+01 5.825778812033892695e-01 2.252249459681100774e+01 8.162988301024048710e+00
5.789999999999999858e+01 6.600000000000000000e+01 5.644828187384192120e+01 2.547138736102183998e+01 5.803425678543333577e-01 2.192389400255214937e+01 8.472657942413594157e+00
5.792000000000000171e+01 7.900000000000000000e+01 5.617756144156346920e+01 2.544956796883943184e+01 5.781200989205658169e-01 2.134922311530980110e+01 8.800650258493671885e+00
5.793999999999999773e+01 5.400000000000000000e+01 5.594921071590083983e+01 2.542768839386994273e+01 5.759103761526347398e-01 2.079720390198140478e+01 9.148408043896857578e+00
5.796000000000000085e+01 6.500000000000000000e+01 5.576360998687385973e+01 2.540574863611328738e+01 5.737133022389885317e-01 2.026664369050541836e+01 9.517504358016168453e+00
5.797999999999999687e+01 4.300000000000000000e+01 5.562135922278456945e+01 2.538374869556963631e+01 5.715287807952553756e-01 1.975642834481883980e+01 9.909653401600843736e+00
5.800000000000000000e+01 5.800000000000000000e+01 5.552328310667937217e+01 2.536168857223881901e+01 5.693567163536518150e-01 1.926551607160624258e+01 1.032672174648065599e+01
5.802000000000000313e+01 7.000000000000000000e+01 5.547043683590864305e+01 2.533956826612094915e+01 5.671970143525464358e-01 1.879293179311352091e+01 1.077073976232162877e+01
5.803999999999999915e+01 3.500000000000000000e+01 5.546411242096196759e+01 2.531738777721599831e+01 5.650495811261526669e-01 1.833776202774490116e+01 1.124391303487491101e+01
5.806000000000000227e+01 5.100000000000000000e+01 5.550584516956030257e+01 2.529514710552390966e+01 5.629143238943579153e-01 1.789915022672808220e+01 1.174863351341394591e+01
5.807999999999999829e+01 5.100000000000000000e+01 5.559741998381334582e+01 2.527284625104476845e+01 5.607911507526958106e-01 1.747629252091767782e+01 1.228749006109820208e+01
5.810000000000000142e+01 6.800000000000000000e+01 5.574087703269017169e+01 2.525048521377854627e+01 5.586799706624389072e-01 1.706843383689394855e+01 1.286327801135524140e+01
5.811999999999999744e+01 5.000000000000000000e+01 5.593851629014670124e+01 2.522806399372518626e+01 5.565806934408329409e-01 1.667486434601901379e+01 1.347900725696167079e+01
5.814000000000000057e+01 7.900000000000000000e+01 5.619290035256405957e+01 2.520558259088477371e+01 5.544932297514495456e-01 1.629491621406239332e+01 1.413790831786544366e+01
5.815999999999999659e+01 6.300000000000000000e+01 5.650685486986377981e+01 2.518304100525722333e+01 5.524174910946768602e-01 1.592796062250866918e+01 1.484343575100321289e+01
5.817999999999999972e+01 5.600000000000000000e+01 5.688346584567423037e+01 2.516043923684262040e+01 5.503533897983196033e-01 1.557340503574041435e+01 1.559926818329286924e+01
5.820000000000000284e+01 7.000000000000000000e+01 5.732607298680292729e+01 2.513777728564090808e+01 5.483008390083384809e-01 1.523069069102600892e+01 1.640930417112767259e+01
